,impression_uuid,tag
941,00000000-0000-0001-6270-584010231135,fclick
943,00000000-0000-0001-6270-584062731216,fclick
944,00000000-0000-0001-6270-584155101406,fclick
946,00000000-0000-0001-6269-599555351488,vregistration
947,00000000-0000-0001-6270-584811551587,fclick
948,00000000-0000-0001-6270-482754481563,vregistration
950,00000000-0000-0001-6270-585896261988,registration
951,00000000-0000-0001-6270-585896261988,fclick
954,00000000-0000-0001-6270-588438351384,fclick
956,00000000-0000-0001-6269-799882261862,vregistration
957,00000000-0000-0001-6270-590090551630,fclick
958,00000000-0000-0001-6270-590090551630,registration
959,00000000-0000-0001-6270-590715331878,fclick
961,00000000-0000-0001-6268-957597321099,vcontent
962,00000000-0000-0001-6270-591461901609,fclick
965,00000000-0000-0001-6270-591818801838,fclick
967,00000000-0000-0001-6269-690396251471,vregistration
968,00000000-0000-0001-6270-593112831804,fclick
970,00000000-0000-0001-6270-593505631312,fclick
972,00000000-0000-0001-6270-598380931315,fclick
973,00000000-0000-0001-6270-599417661128,fclick
974,00000000-0000-0001-6270-599798421815,fclick
977,00000000-0000-0001-6270-600473151216,fclick
978,00000000-0000-0001-6270-600932671279,fclick
979,00000000-0000-0001-6270-601866921519,fclick
981,00000000-0000-0001-6270-601976971537,fclick
983,00000000-0000-0001-6270-602062431160,fclick
984,00000000-0000-0001-6270-602885791915,fclick
985,00000000-0000-0001-6270-602965091170,fclick
987,00000000-0000-0001-6270-603718121490,fclick
989,00000000-0000-0001-6270-604552091857,fclick
991,00000000-0000-0001-6270-604965441912,fclick
993,00000000-0000-0001-6270-606331311503,fclick
995,00000000-0000-0001-6270-606281931303,fclick
996,00000000-0000-0001-6270-607284681909,fclick
997,00000000-0000-0001-6270-607270361750,fclick
998,00000000-0000-0001-6270-607563741389,fclick
999,00000000-0000-0001-6270-607536191707,fclick
1001,00000000-0000-0001-6270-607569691855,fclick
1003,00000000-0000-0001-6270-608162691527,fclick
1005,00000000-0000-0001-6270-608962081067,fclick
1007,00000000-0000-0001-6269-731766681849,vregistration
1008,00000000-0000-0001-6269-882738011863,vregistration
1010,00000000-0000-0001-6270-610845681997,fclick
1011,00000000-0000-0001-6270-538819231074,vsignup
1012,00000000-0000-0001-6270-358229391297,vcontent
1013,00000000-0000-0001-6270-612507751281,fclick
1014,00000000-0000-0001-6269-028797871696,vregistration
1016,00000000-0000-0001-6270-615809881503,fclick
1018,00000000-0000-0001-6269-675671101122,vregistration
1019,00000000-0000-0001-6270-616785871581,fclick
1020,00000000-0000-0001-6270-620651061952,fclick
1023,00000000-0000-0001-6270-621828111221,fclick
1025,00000000-0000-0001-6270-621748941491,fclick
1026,00000000-0000-0001-6269-991487171681,vregistration
1027,00000000-0000-0001-6270-623240991511,fclick
1029,00000000-0000-0001-6270-623460951441,fclick
1030,00000000-0000-0001-6269-436339971583,vregistration
1031,00000000-0000-0001-6270-623593371265,fclick
1032,00000000-0000-0001-6270-624059171867,fclick
1033,00000000-0000-0001-6270-624167701327,fclick
1035,00000000-0000-0001-6270-624629171796,fclick
1037,00000000-0000-0001-6270-624959961455,fclick
1039,00000000-0000-0001-6270-624959961455,misc
1040,00000000-0000-0001-6270-625278491477,fclick
1043,00000000-0000-0001-6270-626408061240,fclick
1045,00000000-0000-0001-6270-628033331423,fclick
1047,00000000-0000-0001-6270-628303711311,fclick
1049,00000000-0000-0001-6270-631220501268,fclick
1051,00000000-0000-0001-6270-632641281657,fclick
1052,00000000-0000-0001-6270-632871401548,fclick
1053,00000000-0000-0001-6270-634433621902,fclick
1056,00000000-0000-0001-6270-635327581451,fclick
1057,00000000-0000-0001-6270-637154421409,fclick
1059,00000000-0000-0001-6270-637502001425,fclick
1060,00000000-0000-0001-6270-637969781179,fclick
1061,00000000-0000-0001-6270-637969781179,registration
1062,00000000-0000-0001-6270-638238461247,fclick
1064,00000000-0000-0001-6270-639676181381,fclick
1065,00000000-0000-0001-6270-639769591506,fclick
1066,00000000-0000-0001-6270-640909541677,fclick
1069,00000000-0000-0001-6270-590862441045,vregistration
1070,00000000-0000-0001-6269-668062221129,vregistration
1071,00000000-0000-0001-6270-644998221919,fclick
1076,00000000-0000-0001-6270-646754361486,fclick
1077,00000000-0000-0001-6270-647021951761,fclick
1078,00000000-0000-0001-6269-650151901034,vregistration
1080,00000000-0000-0001-6270-647882621041,fclick
1081,00000000-0000-0001-6270-647922581205,fclick
1083,00000000-0000-0001-6270-648447311052,fclick
1084,00000000-0000-0001-6270-650542671482,fclick
1086,00000000-0000-0001-6270-650791311451,fclick
1087,00000000-0000-0001-6270-651324491438,fclick
1089,00000000-0000-0001-6270-655063551382,fclick
1091,00000000-0000-0001-6270-656381751872,fclick
1093,00000000-0000-0001-6270-657007131439,fclick
1095,00000000-0000-0001-6270-657164231018,fclick
1096,00000000-0000-0001-6270-658297531324,fclick
1098,00000000-0000-0001-6270-659777151933,fclick
1099,00000000-0000-0001-6270-660162591547,fclick
1101,00000000-0000-0001-6270-660232751161,fclick
1103,00000000-0000-0001-6270-661104231542,fclick
1106,00000000-0000-0001-6270-661782981669,fclick
1107,00000000-0000-0001-6270-661952441109,fclick
1110,00000000-0000-0001-6270-663819141783,fclick
1111,00000000-0000-0001-6270-664022281169,fclick
1113,00000000-0000-0001-6270-664766861111,fclick
1115,00000000-0000-0001-6270-664826311618,fclick
1117,00000000-0000-0001-6270-123199281506,vregistration
1118,00000000-0000-0001-6270-665348411417,fclick
1119,00000000-0000-0001-6270-666568931232,fclick
1121,00000000-0000-0001-6269-661261411993,vregistration
1122,00000000-0000-0001-6270-666555411504,fclick
1123,00000000-0000-0001-6270-667218151591,fclick
1124,00000000-0000-0001-6269-548390251972,vregistration
1126,00000000-0000-0001-6269-702483611705,vregistration
1127,00000000-0000-0001-6270-673535011598,fclick
1128,00000000-0000-0001-6270-673535011598,registration
1129,00000000-0000-0001-6270-673623741741,fclick
1130,00000000-0000-0001-6270-674771851928,fclick
1131,00000000-0000-0001-6270-105754391466,vregistration
1132,00000000-0000-0001-6270-676573431410,fclick
1134,00000000-0000-0001-6270-676803961629,fclick
1136,00000000-0000-0001-6270-677559401497,fclick
1138,00000000-0000-0001-6269-529545311341,vregistration
1139,00000000-0000-0001-6270-679129481960,fclick
1141,00000000-0000-0001-6270-679659311975,fclick
1145,00000000-0000-0001-6270-681340751282,fclick
1146,00000000-0000-0001-6269-053282631916,vregistration
1147,00000000-0000-0001-6269-629722731950,vregistration
1148,00000000-0000-0001-6270-684166471639,fclick
1151,00000000-0000-0001-6270-685101021216,fclick
1152,00000000-0000-0001-6269-601682501890,vregistration
1153,00000000-0000-0001-6270-686028811403,fclick
1154,00000000-0000-0001-6270-179901001232,vregistration
1155,00000000-0000-0001-6270-687113261176,fclick
1156,00000000-0000-0001-6270-688446501238,fclick
1157,00000000-0000-0001-6269-911867751857,vregistration
1158,00000000-0000-0001-6270-688652811751,fclick
1160,00000000-0000-0001-6269-730112501201,vregistration
1161,00000000-0000-0001-6270-690287371950,fclick
1162,00000000-0000-0001-6270-690558461808,fclick
1164,00000000-0000-0001-6270-690604971124,fclick
1166,00000000-0000-0001-6270-690758281164,fclick
1168,00000000-0000-0001-6270-691002471168,fclick
1171,00000000-0000-0001-6270-691383411903,fclick
1172,00000000-0000-0001-6270-691383411903,registration
1173,00000000-0000-0001-6270-693665071792,fclick
1175,00000000-0000-0001-6270-693721801035,fclick
1180,00000000-0000-0001-6270-694162161765,fclick
1181,00000000-0000-0001-6270-694444191048,fclick
1182,00000000-0000-0001-6270-695004341963,fclick
1183,00000000-0000-0001-6270-695101021450,fclick
1185,00000000-0000-0001-6270-695306811173,fclick
1186,00000000-0000-0001-6270-698530571826,fclick
1187,00000000-0000-0001-6270-699024551357,fclick
1189,00000000-0000-0001-6269-550036451212,vcontent
1190,00000000-0000-0001-6270-701258861351,fclick
1191,00000000-0000-0001-6270-701135611951,fclick
1193,00000000-0000-0001-6270-701514811278,fclick
1195,00000000-0000-0001-6270-702183111360,fclick
1199,00000000-0000-0001-6270-703484921611,fclick
1200,00000000-0000-0001-6270-704839291711,fclick
1201,00000000-0000-0001-6269-533353011977,vregistration
1202,00000000-0000-0001-6270-705990221471,fclick
1203,00000000-0000-0001-6270-705926721678,fclick
1205,00000000-0000-0001-6270-707832331960,fclick
1207,00000000-0000-0001-6269-514774421891,vregistration
1208,00000000-0000-0001-6269-514774421891,vsignup
1209,00000000-0000-0001-6270-709333121272,fclick
1210,00000000-0000-0001-6270-709309321640,fclick
1212,00000000-0000-0001-6270-709767311369,fclick
1214,00000000-0000-0001-6270-710128181838,fclick
1215,00000000-0000-0001-6270-710070711893,fclick
1217,00000000-0000-0001-6270-710275011600,fclick
1218,00000000-0000-0001-6270-710551761394,fclick
1219,00000000-0000-0001-6270-710692511479,fclick
1221,00000000-0000-0001-6270-711966801804,fclick
1223,00000000-0000-0001-6270-712121071121,fclick
1225,00000000-0000-0001-6270-712678171941,fclick
1227,00000000-0000-0001-6270-713492651842,fclick
1229,00000000-0000-0001-6270-714272621191,fclick
1231,00000000-0000-0001-6270-714409301626,fclick
1233,00000000-0000-0001-6270-714545651505,fclick
1235,00000000-0000-0001-6270-715049191443,fclick
1236,00000000-0000-0001-6270-715049191443,registration
1240,00000000-0000-0001-6270-715742011784,fclick
1241,00000000-0000-0001-6270-715752741628,fclick
1243,00000000-0000-0001-6270-718922561090,fclick
1244,00000000-0000-0001-6270-719012991409,fclick
1246,00000000-0000-0001-6270-720220951773,fclick
1248,00000000-0000-0001-6270-721579161104,fclick
1249,00000000-0000-0001-6270-721945211946,fclick
1251,00000000-0000-0001-6269-482116471544,vregistration
1253,00000000-0000-0001-6270-723154551673,fclick
1255,00000000-0000-0001-6269-441257951705,vregistration
1256,00000000-0000-0001-6270-724175451323,fclick
1258,00000000-0000-0001-6270-724424891994,fclick
1262,00000000-0000-0001-6270-724899991505,fclick
1264,00000000-0000-0001-6270-725340871639,fclick
1265,00000000-0000-0001-6270-725799821689,fclick
1268,00000000-0000-0001-6270-725729841696,fclick
1270,00000000-0000-0001-6270-726006741075,fclick
1271,00000000-0000-0001-6270-726741181478,fclick
1273,00000000-0000-0001-6269-453633161431,vcontent
1274,00000000-0000-0001-6270-727729851613,fclick
1276,00000000-0000-0001-6269-453633161431,vregistration
1277,00000000-0000-0001-6270-728288541184,fclick
1279,00000000-0000-0001-6270-728497761604,fclick
1280,00000000-0000-0001-6270-729069121155,fclick
1281,00000000-0000-0001-6270-729225271356,fclick
1282,00000000-0000-0001-6270-730212121711,fclick
1283,00000000-0000-0001-6269-491311071122,vregistration
1286,00000000-0000-0001-6270-733453901462,fclick
1287,00000000-0000-0001-6270-733758681620,fclick
1288,00000000-0000-0001-6270-734178601674,fclick
1289,00000000-0000-0001-6270-734388261585,fclick
1291,00000000-0000-0001-6270-734922351644,fclick
1293,00000000-0000-0001-6270-735329231497,fclick
1295,00000000-0000-0001-6270-735553031625,fclick
1296,00000000-0000-0001-6270-735760761695,fclick
1297,00000000-0000-0001-6270-736006771544,fclick
1298,00000000-0000-0001-6270-733758681620,registration
1299,00000000-0000-0001-6270-736318541017,fclick
1300,00000000-0000-0001-6270-736658801491,fclick
1301,00000000-0000-0001-6270-737326101074,fclick
1303,00000000-0000-0001-6270-737656271690,fclick
1305,00000000-0000-0001-6270-579938661868,vregistration
1308,00000000-0000-0001-6270-738713911468,fclick
1309,00000000-0000-0001-6270-739328221785,fclick
1310,00000000-0000-0001-6270-740627031362,fclick
1312,00000000-0000-0001-6270-741446461161,fclick
1314,00000000-0000-0001-6270-741814251839,fclick
1316,00000000-0000-0001-6270-742397441548,fclick
1317,00000000-0000-0001-6270-743327441094,fclick
1321,00000000-0000-0001-6270-743924431703,fclick
1322,00000000-0000-0001-6270-746577351953,fclick
1324,00000000-0000-0001-6270-746664791812,fclick
1327,00000000-0000-0001-6270-746889321551,fclick
1328,00000000-0000-0001-6270-747623241148,fclick
1330,00000000-0000-0001-6270-748675821331,fclick
1332,00000000-0000-0001-6269-506432351869,vregistration
1333,00000000-0000-0001-6270-752844181319,fclick
1335,00000000-0000-0001-6270-753593341395,fclick
1336,00000000-0000-0001-6270-753485811852,fclick
1339,00000000-0000-0001-6270-754205041869,fclick
1341,00000000-0000-0001-6269-570102911026,vregistration
1342,00000000-0000-0001-6270-703981541232,vregistration
1343,00000000-0000-0001-6270-100707591859,vregistration
1344,00000000-0000-0001-6270-695040641833,vregistration
1346,00000000-0000-0001-6270-759374481406,fclick
1347,00000000-0000-0001-6270-762429421078,fclick
1348,00000000-0000-0001-6269-512559231903,vregistration
1350,00000000-0000-0001-6270-002169751520,vregistration
1351,00000000-0000-0001-6270-770314191107,fclick
1352,00000000-0000-0001-6268-952431711034,vregistration
1353,00000000-0000-0001-6270-771937041240,fclick
1355,00000000-0000-0001-6269-004633931055,vregistration
1356,00000000-0000-0001-6270-772538331981,fclick
1357,00000000-0000-0001-6270-774087421513,fclick
1359,00000000-0000-0001-6270-774428631388,fclick
1361,00000000-0000-0001-6270-774559731921,fclick
1363,00000000-0000-0001-6270-775881051255,fclick
1365,00000000-0000-0001-6270-775887291776,fclick
1371,00000000-0000-0001-6270-778487581326,fclick
1372,00000000-0000-0001-6270-604776081392,vregistration
1373,00000000-0000-0001-6269-507036621944,vregistration
1374,00000000-0000-0001-6269-834122281077,vregistration
1375,00000000-0000-0001-6270-780628301605,fclick
1377,00000000-0000-0001-6270-780654161446,fclick
1378,00000000-0000-0001-6270-780720051979,fclick
1380,00000000-0000-0001-6270-781105801695,fclick
1384,00000000-0000-0001-6270-783522841571,fclick
1385,00000000-0000-0001-6270-783889151696,fclick
1387,00000000-0000-0001-6270-785895711912,fclick
1389,00000000-0000-0001-6270-786662721073,fclick
1390,00000000-0000-0001-6270-786733101249,fclick
1393,00000000-0000-0001-6269-901624151336,vregistration
1394,00000000-0000-0001-6270-788000921043,fclick
1395,00000000-0000-0001-6269-521333791699,vregistration
1396,00000000-0000-0001-6270-788075151607,fclick
1397,00000000-0000-0001-6270-788075151607,registration
1398,00000000-0000-0001-6270-788564591204,fclick
1400,00000000-0000-0001-6270-788814451441,fclick
1401,00000000-0000-0001-6270-789456071191,fclick
1402,00000000-0000-0001-6269-532371591482,vregistration
1403,00000000-0000-0001-6270-790562581916,fclick
1404,00000000-0000-0001-6270-793649021858,fclick
1406,00000000-0000-0001-6270-794914211275,fclick
1407,00000000-0000-0001-6270-794914211275,registration
1408,00000000-0000-0001-6270-797769291140,fclick
1409,00000000-0000-0001-6270-799430261313,fclick
1410,00000000-0000-0001-6270-425037921390,vcontent
1411,00000000-0000-0001-6270-800480101528,fclick
1413,00000000-0000-0001-6270-735822391924,vregistration
1414,00000000-0000-0001-6270-804762621453,fclick
1415,00000000-0000-0001-6270-805989951960,fclick
1417,00000000-0000-0001-6269-577025981180,vregistration
1418,00000000-0000-0001-6270-806624851049,fclick
1419,00000000-0000-0001-6270-806744031244,fclick
1420,00000000-0000-0001-6270-605351411040,vregistration
1421,00000000-0000-0001-6270-807595991306,fclick
1422,00000000-0000-0001-6270-807595991306,registration
1425,00000000-0000-0001-6270-807986321828,fclick
1426,00000000-0000-0001-6269-521157491194,vregistration
1427,00000000-0000-0001-6270-042429851149,vregistration
1428,00000000-0000-0001-6270-370691981547,vsignup
1429,00000000-0000-0001-6270-809523551142,fclick
1431,00000000-0000-0001-6270-809703841624,fclick
1432,00000000-0000-0001-6270-370691981547,vcontent
1433,00000000-0000-0001-6270-605191031359,vregistration
1434,00000000-0000-0001-6270-576039121257,vregistration
1435,00000000-0000-0001-6270-811362931854,fclick
1436,00000000-0000-0001-6270-811686061927,fclick
1438,00000000-0000-0001-6270-281457211684,vregistration
1441,00000000-0000-0001-6270-814480681354,fclick
1442,00000000-0000-0001-6270-815498081629,fclick
1443,00000000-0000-0001-6270-816041671327,fclick
1449,00000000-0000-0001-6270-820385661705,fclick
1450,00000000-0000-0001-6270-822097861805,fclick
